#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ARPC1B	AP2M1	4447620	4436990	9606.ENSP00000389631	9606.ENSP00000292807	0	0	0	0	0.158	0	0	0.333	0.414
SATB1	IRF4	4448075	4445477	9606.ENSP00000399518	9606.ENSP00000370343	0	0	0	0	0	0	0	0.415	0.414
G3BP1	RSF1	4446228	4438702	9606.ENSP00000377681	9606.ENSP00000311513	0	0	0	0	0	0	0	0.414	0.414
APOBEC3C	ATP5C1	4442655	4441891	9606.ENSP00000355340	9606.ENSP00000349142	0	0	0	0	0.328	0	0	0.165	0.414
CCT7	SNRPA1	4434598	4434347	9606.ENSP00000258091	9606.ENSP00000254193	0	0	0	0	0.340	0.076	0	0.115	0.413
UQCRQ	PSMA2	4445100	4433278	9606.ENSP00000367939	9606.ENSP00000223321	0	0	0	0	0.158	0	0	0.330	0.413
LARP4B	DDX17	4451715	4446598	9606.ENSP00000482767	9606.ENSP00000380033	0	0	0	0	0.066	0.090	0	0.363	0.412
EIF4E	STAT3	4449328	4435468	9606.ENSP00000425561	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.399	0.412
SMEK1	FKBP1A	4450330	4446979	9606.ENSP00000450864	9606.ENSP00000383003	0	0	0	0	0	0.413	0	0	0.412
RAN	NR3C1	4450191	4433539	9606.ENSP00000446215	9606.ENSP00000231509	0	0	0	0	0.050	0.334	0	0.145	0.412
PDIA6	HSPA4	4447225	4437917	9606.ENSP00000385385	9606.ENSP00000302961	0	0	0	0	0.099	0.128	0	0.311	0.412
PPT1	PTTG1	4447869	4446209	9606.ENSP00000394863	9606.ENSP00000377536	0	0	0	0	0	0	0	0.413	0.412
CCT7	PSMD8	4434598	4432854	9606.ENSP00000258091	9606.ENSP00000215071	0	0	0	0	0.365	0	0	0.111	0.411
LMAN2	RPN1	4437954	4437255	9606.ENSP00000303366	9606.ENSP00000296255	0	0	0	0	0.207	0	0	0.287	0.411
ATP5G2	NDUFS6	4446264	4436114	9606.ENSP00000377878	9606.ENSP00000274137	0	0	0	0	0.165	0	0	0.323	0.411
BTF3	ATP5H	4445420	4437775	9606.ENSP00000369965	9606.ENSP00000301587	0	0	0	0	0.410	0	0	0	0.410
ATP5H	PSMB6	4437775	4435950	9606.ENSP00000301587	9606.ENSP00000270586	0	0	0	0	0.224	0	0	0.269	0.409
UBE2I	RNF7	4441792	4436081	9606.ENSP00000348056	9606.ENSP00000273480	0	0	0	0	0.133	0.262	0	0.151	0.409
HSPA4	DERL2	4437917	4432675	9606.ENSP00000302961	9606.ENSP00000158771	0	0	0	0	0.062	0.161	0	0.308	0.408
HINT1	ATP5E	4438030	4433873	9606.ENSP00000304229	9606.ENSP00000243997	0	0	0	0	0.408	0	0	0	0.408
TRA2B	CCT7	4448854	4434598	9606.ENSP00000416959	9606.ENSP00000258091	0	0	0	0	0.231	0.160	0	0.156	0.407
CCT4	ENO1	4446274	4433634	9606.ENSP00000377958	9606.ENSP00000234590	0	0	0	0	0.280	0.052	0	0.201	0.407
VAPA	RAB8A	4441538	4437702	9606.ENSP00000345656	9606.ENSP00000300935	0	0	0	0	0.110	0.138	0	0.290	0.407
ILF2	RPSA	4442589	4441585	9606.ENSP00000355011	9606.ENSP00000346067	0	0	0	0	0.396	0	0	0.059	0.407
NDUFA3	ATP5G3	4448964	4436602	9606.ENSP00000418438	9606.ENSP00000284727	0	0	0	0	0.064	0	0	0.392	0.407
ABRACL	EMC4	4442934	4435777	9606.ENSP00000356632	9606.ENSP00000267750	0	0	0	0	0	0	0	0.406	0.406
SARNP	CPSF6	4440807	4435722	9606.ENSP00000337632	9606.ENSP00000266679	0	0	0	0	0.318	0	0	0.163	0.405
MTPN	PIP4K2A	4446104	4444750	9606.ENSP00000376800	9606.ENSP00000365757	0	0	0	0	0.055	0.396	0	0	0.405
SOD1	EMC4	4435927	4435777	9606.ENSP00000270142	9606.ENSP00000267750	0	0	0	0	0.405	0	0	0	0.405
RPSA	PSMD8	4441585	4432854	9606.ENSP00000346067	9606.ENSP00000215071	0	0	0	0	0.405	0	0	0	0.405
POLE3	DNAJC9	4444334	4444062	9606.ENSP00000363286	9606.ENSP00000362041	0	0	0	0	0.404	0	0	0	0.404
ETFA	ENO1	4450403	4433634	9606.ENSP00000452762	9606.ENSP00000234590	0	0	0	0	0.228	0	0	0.259	0.404
ACTR2	CCNI	4444985	4433691	9606.ENSP00000367220	9606.ENSP00000237654	0	0	0	0	0	0.083	0	0.377	0.404
SOD2	RPL8	4450194	4435108	9606.ENSP00000446252	9606.ENSP00000262584	0	0	0	0	0.175	0.265	0	0.095	0.403
SOD2	GSTO1	4450194	4443372	9606.ENSP00000446252	9606.ENSP00000358727	0	0	0	0	0	0	0	0.403	0.403
LCP1	SAMSN1	4446831	4436640	9606.ENSP00000381581	9606.ENSP00000285670	0	0	0	0	0.403	0	0	0	0.403
SFPQ	EIF4A3	4441968	4435883	9606.ENSP00000349748	9606.ENSP00000269349	0	0	0	0	0.285	0	0	0.200	0.403
AP2M1	RAB7A	4436990	4435545	9606.ENSP00000292807	9606.ENSP00000265062	0	0	0	0	0.107	0.101	0	0.314	0.402
SOD2	EIF3M	4450194	4449770	9606.ENSP00000446252	9606.ENSP00000436049	0	0	0	0	0.308	0	0	0.171	0.402
ACTR2	PDCL3	4444985	4435405	9606.ENSP00000367220	9606.ENSP00000264254	0	0	0	0	0.062	0.251	0	0.217	0.402
ILF2	SRSF6	4442589	4433875	9606.ENSP00000355011	9606.ENSP00000244020	0	0	0	0	0.393	0	0	0.054	0.402
SATB1	MAF	4448075	4439893	9606.ENSP00000399518	9606.ENSP00000327048	0	0	0	0	0.061	0	0	0.390	0.402
ALYREF	EIF3I	4449181	4444219	9606.ENSP00000421592	9606.ENSP00000362688	0	0	0	0	0.310	0	0	0.170	0.402
DHX9	ZCCHC11	4442908	4434530	9606.ENSP00000356520	9606.ENSP00000257177	0	0	0	0	0.063	0.180	0	0.283	0.401
FNIP1	RHEB	4449199	4435025	9606.ENSP00000421985	9606.ENSP00000262187	0	0	0	0	0.061	0	0	0.388	0.401
OPTN	VAPA	4445111	4441538	9606.ENSP00000368022	9606.ENSP00000345656	0	0	0	0	0.061	0	0	0.388	0.401
FKBP1A	NR3C1	4446979	4433539	9606.ENSP00000383003	9606.ENSP00000231509	0	0	0	0	0	0.071	0	0.381	0.401
KDM5A	ATP5E	4446946	4433873	9606.ENSP00000382688	9606.ENSP00000243997	0	0	0	0	0.062	0.371	0	0.067	0.401
VAPA	PSMD8	4441538	4432854	9606.ENSP00000345656	9606.ENSP00000215071	0	0	0	0	0.108	0.355	0	0	0.400
SAMSN1	EVI2A	4436640	4434020	9606.ENSP00000285670	9606.ENSP00000247270	0	0	0	0	0.340	0	0	0.129	0.400
LBH	YPEL5	4446395	4445229	9606.ENSP00000378733	9606.ENSP00000368835	0	0	0	0	0	0	0	0.400	0.400
VAPA	CHMP2B	4441538	4435315	9606.ENSP00000345656	9606.ENSP00000263780	0	0	0	0	0	0	0	0.401	0.400
ANAPC11	UBE2I	4441990	4441792	9606.ENSP00000349957	9606.ENSP00000348056	0	0	0	0	0.064	0.262	0	0.202	0.400
WASF2	EVL	4451760	4446090	9606.ENSP00000483313	9606.ENSP00000376652	0	0	0	0	0.081	0.221	0	0.229	0.400
ILF2	NHP2	4442589	4436148	9606.ENSP00000355011	9606.ENSP00000274606	0	0	0	0	0.400	0	0	0	0.400
CCT4	TBCA	4446274	4438215	9606.ENSP00000377958	9606.ENSP00000306362	0	0	0	0	0.237	0.084	0	0.211	0.400
