#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPP6R3	PRKDC	4446190	4438858	9606.ENSP00000377390	9606.ENSP00000313420	0	0	0	0	0.133	0.344	0	0.407	0.633
USP15	GLTSCR2	4436378	4433999	9606.ENSP00000280377	9606.ENSP00000246802	0	0	0	0	0.063	0.379	0	0.419	0.632
EEF1B2	HSPD1	4445998	4445814	9606.ENSP00000376056	9606.ENSP00000373620	0	0	0	0	0.271	0.387	0	0.242	0.632
RAN	RPS9	4450191	4437909	9606.ENSP00000446215	9606.ENSP00000302896	0	0	0	0	0.553	0	0	0.209	0.631
ILF2	CPSF6	4442589	4435722	9606.ENSP00000355011	9606.ENSP00000266679	0	0	0	0	0.631	0	0	0	0.631
EIF3I	PSMC1	4444219	4434851	9606.ENSP00000362688	9606.ENSP00000261303	0	0	0	0	0.483	0.315	0	0	0.631
SYNCRIP	RPL8	4443358	4435108	9606.ENSP00000358635	9606.ENSP00000262584	0	0	0	0	0.619	0	0	0.073	0.631
MRPS6	MIA3	4446909	4441090	9606.ENSP00000382250	9606.ENSP00000340900	0	0	0	0	0	0	0	0.630	0.630
VDAC1	SLC25A3	4435583	4433407	9606.ENSP00000265333	9606.ENSP00000228318	0	0	0	0	0.374	0.059	0	0.422	0.630
ATP5A1	RPS15A	4446852	4439216	9606.ENSP00000381736	9606.ENSP00000318646	0.146	0	0	0	0.394	0.231	0	0.181	0.630
RANBP1	NXT1	4448185	4434402	9606.ENSP00000401564	9606.ENSP00000254998	0	0	0	0	0.141	0.192	0	0.508	0.629
TRA2B	LSM3	4448854	4437830	9606.ENSP00000416959	9606.ENSP00000302160	0	0	0	0	0.619	0.050	0	0.058	0.629
DDX3X	EIF3I	4446966	4444219	9606.ENSP00000382840	9606.ENSP00000362688	0	0	0	0	0.263	0.306	0	0.331	0.628
DOCK8	AUTS2	4447871	4441386	9606.ENSP00000394888	9606.ENSP00000344087	0	0	0	0	0	0	0	0.628	0.628
STAT3	SOX4	4435468	4433911	9606.ENSP00000264657	9606.ENSP00000244745	0	0	0	0	0	0.079	0	0.613	0.628
LCK	TRAT1	4440823	4437188	9606.ENSP00000337825	9606.ENSP00000295756	0	0	0	0	0.230	0.377	0	0.285	0.627
UBE2B	ASF1A	4435585	4433475	9606.ENSP00000265339	9606.ENSP00000229595	0	0	0	0	0.062	0.162	0	0.563	0.627
ETFA	ATP5J	4450403	4447621	9606.ENSP00000452762	9606.ENSP00000389649	0	0	0	0	0.583	0	0	0.140	0.626
EP300	IRF1	4435224	4433930	9606.ENSP00000263253	9606.ENSP00000245414	0	0	0	0	0	0.379	0	0.423	0.626
LAMP2	ATP6AP2	4448485	4445054	9606.ENSP00000408411	9606.ENSP00000367697	0	0	0	0	0.544	0	0	0.211	0.625
WAC	SRSF6	4441676	4433875	9606.ENSP00000346986	9606.ENSP00000244020	0	0	0	0	0.094	0.260	0	0.485	0.625
UBE2I	UFD1L	4441792	4435212	9606.ENSP00000348056	9606.ENSP00000263202	0	0	0	0	0.063	0.161	0	0.560	0.624
PSMB10	SLC12A2	4442129	4435089	9606.ENSP00000351314	9606.ENSP00000262461	0	0	0	0	0	0	0	0.624	0.624
CD48	CCL4	4451851	4451651	9606.ENSP00000484431	9606.ENSP00000482259	0	0	0	0	0.544	0	0	0.210	0.624
PRPF40A	ACIN1	4447382	4435125	9606.ENSP00000386458	9606.ENSP00000262710	0	0	0	0	0.146	0.552	0	0.093	0.623
SAFB	ALYREF	4450849	4449181	9606.ENSP00000467423	9606.ENSP00000421592	0	0	0	0	0.517	0	0	0.252	0.623
ADIPOR1	STAT3	4441183	4435468	9606.ENSP00000341785	9606.ENSP00000264657	0	0	0	0	0	0	0	0.623	0.623
NASP	SUPT16H	4434413	4432946	9606.ENSP00000255120	9606.ENSP00000216297	0	0	0	0	0.518	0.085	0	0.213	0.622
DNAJB14	HSPA4	4448321	4437917	9606.ENSP00000404381	9606.ENSP00000302961	0.043	0	0.253	0	0.141	0.194	0	0.354	0.622
PTP4A1	UBE2B	4443595	4435585	9606.ENSP00000359685	9606.ENSP00000265339	0	0	0	0	0	0	0	0.622	0.622
CACYBP	HSPE1	4442938	4433608	9606.ENSP00000356652	9606.ENSP00000233893	0	0	0	0	0.586	0	0	0.125	0.622
PRPF39	WAC	4441785	4441676	9606.ENSP00000348010	9606.ENSP00000346986	0	0	0	0	0.088	0.333	0	0.427	0.621
DDX24	CORO1A	4451587	4433064	9606.ENSP00000481495	9606.ENSP00000219150	0	0	0	0	0.061	0.613	0	0.042	0.621
RPSA	PSMC1	4441585	4434851	9606.ENSP00000346067	9606.ENSP00000261303	0	0	0.210	0	0.513	0.087	0	0.050	0.621
SSH2	EVI2A	4450129	4434020	9606.ENSP00000444743	9606.ENSP00000247270	0	0	0	0	0	0	0	0.621	0.621
CCL5	GPR29	4451102	4441381	9606.ENSP00000474412	9606.ENSP00000343952	0	0	0	0	0.063	0.050	0	0.608	0.621
SPCS3	UFM1	4449402	4445248	9606.ENSP00000427463	9606.ENSP00000368970	0	0	0	0	0.077	0	0	0.605	0.620
CD63	RAB7A	4450237	4435545	9606.ENSP00000447730	9606.ENSP00000265062	0	0	0	0	0.062	0	0	0.611	0.620
SMN1	SETX	4445441	4433294	9606.ENSP00000370083	9606.ENSP00000224140	0	0	0	0	0	0.361	0	0.430	0.620
ISCA1	BOLA2B	4444659	4438250	9606.ENSP00000365159	9606.ENSP00000306752	0.112	0	0	0	0.097	0.085	0	0.543	0.620
PTGES3	EIF1AX	4451634	4445241	9606.ENSP00000482075	9606.ENSP00000368927	0	0	0	0	0.620	0	0	0	0.620
PTGES3	C14orf166	4451634	4434928	9606.ENSP00000482075	9606.ENSP00000261700	0	0	0	0	0.619	0	0	0	0.619
CD63	TGOLN2	4450237	4447376	9606.ENSP00000447730	9606.ENSP00000386443	0	0	0	0	0	0	0	0.619	0.619
PRKDC	SMARCA5	4438858	4436522	9606.ENSP00000313420	9606.ENSP00000283131	0	0	0	0	0.099	0.443	0	0.301	0.619
ATP6AP2	RBM25	4445054	4434986	9606.ENSP00000367697	9606.ENSP00000261973	0	0	0	0	0	0.619	0	0	0.619
RPS15A	NHP2	4439216	4436148	9606.ENSP00000318646	9606.ENSP00000274606	0.070	0	0	0	0.336	0.371	0	0.133	0.618
ATP5A1	SDHD	4446852	4444585	9606.ENSP00000381736	9606.ENSP00000364699	0	0	0	0	0.480	0	0	0.294	0.618
TBCA	HINT1	4438215	4438030	9606.ENSP00000306362	9606.ENSP00000304229	0	0	0	0	0.614	0	0	0.050	0.618
ISCA1	SDHD	4444659	4444585	9606.ENSP00000365159	9606.ENSP00000364699	0	0	0	0	0.062	0	0	0.607	0.616
DDX17	CPSF6	4446598	4435722	9606.ENSP00000380033	9606.ENSP00000266679	0	0	0	0	0.335	0.436	0	0.058	0.616
LCP1	IKZF1	4446831	4440277	9606.ENSP00000381581	9606.ENSP00000331614	0	0	0	0	0.446	0.050	0	0.328	0.615
ETFA	VDAC1	4450403	4435583	9606.ENSP00000452762	9606.ENSP00000265333	0	0	0	0	0.326	0.059	0	0.441	0.615
REEP5	VAPA	4445244	4441538	9606.ENSP00000368959	9606.ENSP00000345656	0	0	0	0	0.171	0.286	0	0.402	0.615
ARF1	RHOA	4449926	4448110	9606.ENSP00000440005	9606.ENSP00000400175	0	0	0	0	0.177	0	0	0.551	0.615
ATP5J	ENO1	4447621	4433634	9606.ENSP00000389649	9606.ENSP00000234590	0	0	0	0	0.096	0.432	0	0.310	0.615
KDM5A	ATP5H	4446946	4437775	9606.ENSP00000382688	9606.ENSP00000301587	0	0	0	0	0.308	0.404	0	0.140	0.614
RAN	RPL8	4450191	4435108	9606.ENSP00000446215	9606.ENSP00000262584	0	0	0	0	0.378	0	0	0.405	0.614
MAF	EP300	4439893	4435224	9606.ENSP00000327048	9606.ENSP00000263253	0	0	0	0	0	0.391	0	0.392	0.614
EXOSC8	GLTSCR2	4445877	4433999	9606.ENSP00000374354	9606.ENSP00000246802	0	0	0	0	0.190	0.301	0	0.374	0.614
SNRPN	SMN1	4446975	4445441	9606.ENSP00000382972	9606.ENSP00000370083	0	0	0	0	0.220	0.349	0	0.300	0.613
RPL22	HSPE1	4441587	4433608	9606.ENSP00000346088	9606.ENSP00000233893	0	0	0	0	0.202	0	0	0.535	0.613
NDUFB10	ATP5E	4435837	4433873	9606.ENSP00000268668	9606.ENSP00000243997	0	0	0	0	0.550	0	0	0.174	0.612
MDH2	NDUFB9	4439895	4436240	9606.ENSP00000327070	9606.ENSP00000276689	0	0	0	0	0.482	0	0	0.283	0.612
RBM25	RBM22	4434986	4432775	9606.ENSP00000261973	9606.ENSP00000199814	0	0	0	0	0.069	0.439	0	0.314	0.611
ATG12	MCL1	4449317	4443243	9606.ENSP00000425107	9606.ENSP00000358022	0	0	0	0	0	0.379	0	0.400	0.611
TRA2B	RSRC2	4448854	4440159	9606.ENSP00000416959	9606.ENSP00000330188	0	0	0	0	0.277	0	0	0.483	0.611
SMC4	WAPAL	4441992	4437519	9606.ENSP00000349961	9606.ENSP00000298767	0	0	0	0	0.238	0.057	0	0.502	0.611
UQCRQ	SOD1	4445100	4435927	9606.ENSP00000367939	9606.ENSP00000270142	0	0	0	0	0.332	0	0	0.441	0.611
DNAJB14	ANP32B	4448321	4441562	9606.ENSP00000404381	9606.ENSP00000345848	0	0	0	0	0.061	0	0	0.603	0.611
DDIT4	EP300	4438316	4435224	9606.ENSP00000307305	9606.ENSP00000263253	0	0	0	0	0	0	0	0.610	0.610
CACYBP	CHORDC1	4442938	4439272	9606.ENSP00000356652	9606.ENSP00000319255	0	0	0	0	0.221	0	0	0.520	0.610
SOD2	TOMM20	4450194	4442701	9606.ENSP00000446252	9606.ENSP00000355566	0	0	0	0	0.205	0	0	0.529	0.610
S100A10	S100A11	4443194	4435987	9606.ENSP00000357801	9606.ENSP00000271638	0	0	0	0.886	0.574	0	0	0.748	0.610
PGK1	ATP5H	4444160	4437775	9606.ENSP00000362413	9606.ENSP00000301587	0	0	0	0	0.508	0	0	0.238	0.609
CHD4	IRF1	4441937	4433930	9606.ENSP00000349508	9606.ENSP00000245414	0	0	0	0	0	0	0.600	0.064	0.609
HSP90B1	MYH9	4437604	4432924	9606.ENSP00000299767	9606.ENSP00000216181	0	0	0	0	0.057	0.190	0	0.528	0.608
SOD2	MRPS18C	4450194	4437158	9606.ENSP00000446252	9606.ENSP00000295491	0	0	0	0	0.147	0.547	0	0.068	0.608
HIST2H2AA3	SMARCA5	4451142	4436522	9606.ENSP00000475814	9606.ENSP00000283131	0	0	0	0	0	0.185	0	0.539	0.608
RABEP1	RAB1A	4450158	4447492	9606.ENSP00000445408	9606.ENSP00000387286	0	0	0	0	0	0.328	0	0.440	0.607
SOD2	VDAC2	4450194	4443964	9606.ENSP00000446252	9606.ENSP00000361635	0	0	0	0	0.144	0	0	0.560	0.607
PTGES3	HNRNPH3	4451634	4435656	9606.ENSP00000482075	9606.ENSP00000265866	0	0	0	0	0.576	0	0	0.111	0.607
CMPK1	ENO1	4443829	4433634	9606.ENSP00000360939	9606.ENSP00000234590	0.046	0	0	0	0.097	0	0	0.580	0.607
EIF3M	CCT3	4449770	4437177	9606.ENSP00000436049	9606.ENSP00000295688	0	0	0	0	0.606	0	0	0.044	0.607
UBE2J1	UBE2L3	4450351	4448147	9606.ENSP00000451261	9606.ENSP00000400906	0	0	0	0	0	0	0	0.607	0.607
NOP56	SNRPA1	4445513	4434347	9606.ENSP00000370589	9606.ENSP00000254193	0	0	0	0	0.233	0.260	0	0.362	0.606
RPF1	RPS9	4443596	4437909	9606.ENSP00000359688	9606.ENSP00000302896	0	0	0	0	0.343	0.388	0	0.099	0.606
ATP5A1	RPS9	4446852	4437909	9606.ENSP00000381736	9606.ENSP00000302896	0	0	0	0	0.427	0	0	0.341	0.606
LCP1	IRF8	4446831	4435834	9606.ENSP00000381581	9606.ENSP00000268638	0	0	0	0	0.344	0	0	0.424	0.606
DDX17	SNW1	4446598	4434897	9606.ENSP00000380033	9606.ENSP00000261531	0	0	0	0	0.113	0.313	0	0.404	0.605
SOD2	MDH2	4450194	4439895	9606.ENSP00000446252	9606.ENSP00000327070	0.050	0	0	0	0.171	0	0	0.539	0.605
SAFB	SATB1	4450849	4448075	9606.ENSP00000467423	9606.ENSP00000399518	0	0	0	0	0	0	0	0.605	0.605
DDX3X	ATF4	4446966	4440736	9606.ENSP00000382840	9606.ENSP00000336790	0	0	0	0	0.057	0	0	0.598	0.605
SAFB	ILF2	4450849	4442589	9606.ENSP00000467423	9606.ENSP00000355011	0	0	0	0	0.578	0	0	0.099	0.604
SOD2	ATP5A1	4450194	4446852	9606.ENSP00000446252	9606.ENSP00000381736	0.042	0	0	0	0.135	0	0	0.561	0.604
TMF1	SRP9	4446829	4438111	9606.ENSP00000381567	9606.ENSP00000305230	0	0	0	0	0.046	0	0	0.602	0.604
EEF1B2	DARS	4445998	4435386	9606.ENSP00000376056	9606.ENSP00000264161	0	0	0	0	0.110	0	0	0.573	0.604
UFD1L	PSMD8	4435212	4432854	9606.ENSP00000263202	9606.ENSP00000215071	0	0	0	0	0.395	0	0	0.372	0.604
CHORDC1	HSP90B1	4439272	4437604	9606.ENSP00000319255	9606.ENSP00000299767	0	0	0	0	0.063	0.264	0	0.470	0.603
PRPF40A	FNBP4	4447382	4435312	9606.ENSP00000386458	9606.ENSP00000263773	0	0	0	0	0.286	0.079	0	0.444	0.603
CPSF6	SRSF6	4435722	4433875	9606.ENSP00000266679	9606.ENSP00000244020	0	0	0	0	0.553	0.064	0	0.128	0.603
RPSA	ENO1	4441585	4433634	9606.ENSP00000346067	9606.ENSP00000234590	0.076	0	0	0	0.414	0	0	0.326	0.603
CCL3	GZMB	4451253	4432950	9606.ENSP00000477908	9606.ENSP00000216341	0	0	0	0	0.251	0	0	0.491	0.602
SOD2	PRKDC	4450194	4438858	9606.ENSP00000446252	9606.ENSP00000313420	0	0	0	0	0.050	0.145	0	0.549	0.602
SQSTM1	RAB7A	4445887	4435545	9606.ENSP00000374455	9606.ENSP00000265062	0	0	0	0	0.063	0	0	0.591	0.601
RAN	CCT3	4450191	4437177	9606.ENSP00000446215	9606.ENSP00000295688	0	0	0	0	0.551	0	0	0.149	0.601
CFL1	RHOG	4449639	4440958	9606.ENSP00000432660	9606.ENSP00000339467	0	0	0	0	0.136	0.085	0	0.536	0.601
RPS15A	PSMA2	4439216	4433278	9606.ENSP00000318646	9606.ENSP00000223321	0	0	0.339	0	0.293	0	0	0.215	0.601
ATP5J	HINT1	4447621	4438030	9606.ENSP00000389649	9606.ENSP00000304229	0	0	0	0	0.601	0	0	0	0.601
TARS	HSPD1	4447523	4445814	9606.ENSP00000387710	9606.ENSP00000373620	0.050	0	0	0	0.413	0.269	0	0.137	0.601
IFITM3	VAPA	4446948	4441538	9606.ENSP00000382707	9606.ENSP00000345656	0	0	0	0	0	0	0	0.601	0.601
LCK	IKZF1	4440823	4440277	9606.ENSP00000337825	9606.ENSP00000331614	0	0	0	0	0.201	0.080	0	0.500	0.601
MDH2	SOD1	4439895	4435927	9606.ENSP00000327070	9606.ENSP00000270142	0	0	0	0	0.117	0.363	0	0.346	0.600
CCL4	GPR29	4451651	4441381	9606.ENSP00000482259	9606.ENSP00000343952	0	0	0	0	0.050	0.124	0	0.558	0.600
DDX17	ADAR	4446598	4443107	9606.ENSP00000380033	9606.ENSP00000357459	0	0	0	0	0.089	0.392	0	0.336	0.600
NAP1L4	H2AFV	4445412	4438410	9606.ENSP00000369915	9606.ENSP00000308405	0	0	0	0	0.062	0.413	0	0.332	0.600
DCP1A	CNOT6L	4451148	4449311	9606.ENSP00000476046	9606.ENSP00000424896	0	0	0	0	0.066	0.183	0	0.517	0.600
UBE2J1	UFD1L	4450351	4435212	9606.ENSP00000451261	9606.ENSP00000263202	0	0	0	0	0.063	0.161	0	0.531	0.599
TMF1	CCDC186	4446829	4443291	9606.ENSP00000381567	9606.ENSP00000358293	0	0	0	0	0.578	0	0	0.089	0.599
SET	H2AFV	4444000	4438410	9606.ENSP00000361777	9606.ENSP00000308405	0	0	0	0	0.529	0.125	0	0.107	0.599
KPNA6	STAT3	4444228	4435468	9606.ENSP00000362728	9606.ENSP00000264657	0	0	0	0	0	0.379	0	0.380	0.599
CCT2	PSMC1	4437556	4434851	9606.ENSP00000299300	9606.ENSP00000261303	0	0	0	0	0.572	0.064	0	0.081	0.599
ATP5G3	NDUFS6	4436602	4436114	9606.ENSP00000284727	9606.ENSP00000274137	0	0	0	0	0.219	0	0	0.508	0.599
HSPA4	ANXA5	4437917	4437297	9606.ENSP00000302961	9606.ENSP00000296511	0	0	0	0	0.062	0	0	0.590	0.599
ARF1	RANBP1	4449926	4448185	9606.ENSP00000440005	9606.ENSP00000401564	0	0	0	0	0.086	0.064	0	0.568	0.598
BUB3	CCT3	4443208	4437177	9606.ENSP00000357858	9606.ENSP00000295688	0	0	0	0	0.167	0.537	0	0	0.598
SATB1	SMARCA5	4448075	4436522	9606.ENSP00000399518	9606.ENSP00000283131	0	0	0	0	0	0.342	0	0.415	0.598
RAD23A	PSMD6	4450835	4448980	9606.ENSP00000467024	9606.ENSP00000418695	0	0	0	0	0.107	0.356	0	0.356	0.597
ILF2	HNRNPH3	4442589	4435656	9606.ENSP00000355011	9606.ENSP00000265866	0	0	0	0	0.597	0	0	0	0.597
ATP5G2	NDUFB9	4446264	4436240	9606.ENSP00000377878	9606.ENSP00000276689	0	0	0	0	0.243	0	0	0.489	0.597
CNOT6L	TNRC6B	4449311	4448205	9606.ENSP00000424896	9606.ENSP00000401946	0	0	0	0	0.082	0.227	0	0.478	0.597
PTGES3	HSPD1	4451634	4445814	9606.ENSP00000482075	9606.ENSP00000373620	0	0	0	0	0.363	0	0	0.392	0.597
ATP5C1	NDUFS6	4441891	4436114	9606.ENSP00000349142	9606.ENSP00000274137	0	0	0	0	0.342	0	0	0.412	0.597
ILF2	LSM3	4442589	4437830	9606.ENSP00000355011	9606.ENSP00000302160	0	0	0	0	0.539	0	0	0.159	0.596
RSL1D1	RPSA	4450638	4441585	9606.ENSP00000460871	9606.ENSP00000346067	0	0	0	0	0.157	0	0.540	0	0.595
NDUFB10	SLC25A3	4435837	4433407	9606.ENSP00000268668	9606.ENSP00000228318	0	0	0	0	0.131	0.553	0	0	0.595
DDX17	SYNCRIP	4446598	4443358	9606.ENSP00000380033	9606.ENSP00000358635	0	0	0	0	0.106	0.419	0	0.283	0.595
SQSTM1	LCK	4445887	4440823	9606.ENSP00000374455	9606.ENSP00000337825	0	0	0	0	0	0.406	0	0.347	0.595
DTX3L	ATP1B3	4437247	4436673	9606.ENSP00000296161	9606.ENSP00000286371	0	0	0	0	0	0	0	0.595	0.595
USP9X	THOC2	4439052	4433949	9606.ENSP00000316357	9606.ENSP00000245838	0	0	0	0	0.574	0	0	0.089	0.595
FUBP1	RBM25	4443616	4434986	9606.ENSP00000359804	9606.ENSP00000261973	0	0	0	0	0.441	0	0	0.303	0.594
TMEM14B	ATP5C1	4449134	4441891	9606.ENSP00000420658	9606.ENSP00000349142	0	0	0	0	0.553	0	0	0.129	0.594
STRAP	SYNCRIP	4447735	4443358	9606.ENSP00000392270	9606.ENSP00000358635	0	0	0	0	0.357	0	0	0.394	0.594
EIF3L	PSMD8	4452102	4432854	9606.ENSP00000485663	9606.ENSP00000215071	0	0	0	0	0.590	0	0	0.050	0.594
SMC4	DPY30	4441992	4441561	9606.ENSP00000349961	9606.ENSP00000345837	0	0	0	0	0	0	0	0.594	0.594
SOD2	STAT3	4450194	4435468	9606.ENSP00000446252	9606.ENSP00000264657	0	0	0	0	0.078	0	0	0.577	0.594
RABEP1	AP1G1	4450158	4446158	9606.ENSP00000445408	9606.ENSP00000377148	0	0	0	0	0	0.379	0	0.372	0.593
ILF2	C14orf166	4442589	4434928	9606.ENSP00000355011	9606.ENSP00000261700	0	0	0	0	0.315	0.223	0	0.298	0.593
ARF1	PLIN2	4449926	4436246	9606.ENSP00000440005	9606.ENSP00000276914	0	0	0	0	0	0.379	0	0.371	0.593
SYNCRIP	HSPA4	4443358	4437917	9606.ENSP00000358635	9606.ENSP00000302961	0	0	0	0	0.456	0	0	0.282	0.593
C14orf166	PSMA2	4434928	4433278	9606.ENSP00000261700	9606.ENSP00000223321	0	0	0	0	0.593	0	0	0	0.593
RAB1A	SAR1A	4447492	4444141	9606.ENSP00000387286	9606.ENSP00000362339	0	0	0	0	0.086	0	0	0.571	0.592
HSBP1	ANAPC11	4447771	4441990	9606.ENSP00000392896	9606.ENSP00000349957	0	0	0	0	0.573	0	0	0.082	0.592
NAP1L4	CCT7	4445412	4434598	9606.ENSP00000369915	9606.ENSP00000258091	0	0	0	0	0.189	0	0	0.517	0.592
CD63	ANXA1	4450237	4444796	9606.ENSP00000447730	9606.ENSP00000366109	0	0	0	0	0.064	0	0	0.582	0.592
DNAJB11	XBP1	4448735	4432900	9606.ENSP00000414398	9606.ENSP00000216037	0	0	0	0	0.131	0	0	0.548	0.591
RABEP1	ZFAND5	4450158	4433697	9606.ENSP00000445408	9606.ENSP00000237937	0	0	0	0	0	0.551	0	0.127	0.591
GPR29	STAT3	4441381	4435468	9606.ENSP00000343952	9606.ENSP00000264657	0	0	0	0	0	0	0	0.591	0.591
ATP5C1	PSMA2	4441891	4433278	9606.ENSP00000349142	9606.ENSP00000223321	0	0	0	0	0.314	0	0	0.429	0.591
GDI2	C14orf166	4445338	4434928	9606.ENSP00000369538	9606.ENSP00000261700	0	0	0	0	0.588	0	0	0.048	0.591
TOMM20	ATP5C1	4442701	4441891	9606.ENSP00000355566	9606.ENSP00000349142	0	0	0	0	0.396	0.068	0	0.332	0.591
HIST2H2AA3	BRD4	4451142	4435250	9606.ENSP00000475814	9606.ENSP00000263377	0	0	0	0	0.049	0.261	0	0.464	0.590
CYLD	THOC2	4447722	4433949	9606.ENSP00000392025	9606.ENSP00000245838	0	0	0	0	0	0	0	0.590	0.590
PTGES3	GDI2	4451634	4445338	9606.ENSP00000482075	9606.ENSP00000369538	0	0	0	0	0.580	0	0	0.064	0.590
IST1	USP8	4449865	4446553	9606.ENSP00000438399	9606.ENSP00000379721	0	0	0	0	0	0	0	0.590	0.590
SRSF10	SFPQ	4449097	4441968	9606.ENSP00000420195	9606.ENSP00000349748	0	0	0	0	0.309	0.172	0	0.340	0.589
CCT4	PSMD8	4446274	4432854	9606.ENSP00000377958	9606.ENSP00000215071	0	0	0	0	0.532	0	0	0.158	0.589
CACYBP	HSPA4	4442938	4437917	9606.ENSP00000356652	9606.ENSP00000302961	0	0	0	0	0.484	0	0	0.236	0.589
GPR183	IRF8	4444726	4435834	9606.ENSP00000365596	9606.ENSP00000268638	0	0	0	0	0.538	0	0	0.146	0.589
TARS	CCT2	4447523	4437556	9606.ENSP00000387710	9606.ENSP00000299300	0.050	0	0	0	0.276	0.269	0	0.278	0.588
IRF4	FOSL2	4445477	4435485	9606.ENSP00000370343	9606.ENSP00000264716	0	0	0	0	0	0.051	0	0.583	0.588
RTN4	EP300	4440824	4435224	9606.ENSP00000337838	9606.ENSP00000263253	0	0	0	0	0	0	0	0.588	0.588
HSPD1	UQCRFS1	4445814	4438219	9606.ENSP00000373620	9606.ENSP00000306397	0	0	0	0	0.108	0.076	0	0.540	0.588
HIST2H2AA3	USP16	4451142	4440597	9606.ENSP00000475814	9606.ENSP00000334808	0	0	0	0	0.053	0.305	0	0.425	0.588
ATP5C1	IRF8	4441891	4435834	9606.ENSP00000349142	9606.ENSP00000268638	0	0	0	0	0	0	0	0.588	0.588
IKZF3	STAT3	4441435	4435468	9606.ENSP00000344544	9606.ENSP00000264657	0	0	0	0	0	0.064	0	0.577	0.587
REEP5	SEC61B	4445244	4433288	9606.ENSP00000368959	9606.ENSP00000223641	0	0	0	0	0.129	0.261	0	0.410	0.587
SOD2	PGK1	4450194	4444160	9606.ENSP00000446252	9606.ENSP00000362413	0.219	0	0	0	0.111	0	0	0.453	0.587
RAD23A	UBXN4	4450835	4436038	9606.ENSP00000467024	9606.ENSP00000272638	0	0	0	0	0.079	0.167	0	0.504	0.587
RPS17	MRPS18C	4441582	4437158	9606.ENSP00000346046	9606.ENSP00000295491	0	0	0	0	0.111	0	0.540	0.069	0.586
ANXA2	RAB7A	4441580	4435545	9606.ENSP00000346032	9606.ENSP00000265062	0	0	0	0	0	0.410	0	0.328	0.586
SOD2	ATP5H	4450194	4437775	9606.ENSP00000446252	9606.ENSP00000301587	0	0	0	0	0.508	0	0	0.193	0.586
RPS9	NHP2	4437909	4436148	9606.ENSP00000302896	9606.ENSP00000274606	0.077	0	0	0	0.282	0.371	0	0.124	0.586
KPNA2	EXOSC8	4449870	4445877	9606.ENSP00000438483	9606.ENSP00000374354	0	0	0	0	0.160	0.185	0	0.443	0.586
CCL3	GPR29	4451253	4441381	9606.ENSP00000477908	9606.ENSP00000343952	0	0	0	0	0.061	0	0	0.577	0.586
CBWD1	CBWD2	4444883	4434680	9606.ENSP00000366617	9606.ENSP00000259199	0	0	0.449	0.987	0.098	0.558	0	0	0.586
FKBP1A	PRKDC	4446979	4438858	9606.ENSP00000383003	9606.ENSP00000313420	0	0	0	0	0	0.389	0	0.348	0.584
RAN	HSPA4	4450191	4437917	9606.ENSP00000446215	9606.ENSP00000302961	0	0	0	0	0.433	0.099	0	0.251	0.584
LARP4B	SREK1	4451715	4440574	9606.ENSP00000482767	9606.ENSP00000334538	0	0	0	0	0.113	0	0	0.551	0.584
GPR29	IRF8	4441381	4435834	9606.ENSP00000343952	9606.ENSP00000268638	0	0	0	0	0.062	0	0	0.574	0.584
HSPD1	CACYBP	4445814	4442938	9606.ENSP00000373620	9606.ENSP00000356652	0	0	0	0	0.515	0	0	0.176	0.584
CYLD	UBE2N	4447722	4439045	9606.ENSP00000392025	9606.ENSP00000316176	0	0	0	0	0	0	0	0.584	0.584
TMEM33	REEP5	4449217	4445244	9606.ENSP00000422473	9606.ENSP00000368959	0	0	0	0	0.085	0.054	0	0.558	0.584
DDX17	KRR1	4446598	4433449	9606.ENSP00000380033	9606.ENSP00000229214	0	0	0	0	0.405	0.261	0	0.130	0.584
RPS15A	CCT3	4439216	4437177	9606.ENSP00000318646	9606.ENSP00000295688	0	0	0.318	0	0.363	0	0	0.117	0.583
HIPK2	CHMP4A	4447246	4439672	9606.ENSP00000385571	9606.ENSP00000324205	0	0	0	0	0.077	0.117	0	0.530	0.583
RPSA	NHP2	4441585	4436148	9606.ENSP00000346067	9606.ENSP00000274606	0.070	0	0	0	0.312	0.339	0	0.131	0.583
ILF2	EIF4A3	4442589	4435883	9606.ENSP00000355011	9606.ENSP00000269349	0	0	0	0	0.452	0.269	0	0	0.582
SEC11C	SRPR	4450883	4439973	9606.ENSP00000468633	9606.ENSP00000328023	0.167	0	0	0	0.142	0	0	0.463	0.582
SREK1	SRSF6	4440574	4433875	9606.ENSP00000334538	9606.ENSP00000244020	0	0	0	0.596	0.171	0.294	0	0.790	0.582
CCL5	TNFRSF1B	4451102	4444700	9606.ENSP00000474412	9606.ENSP00000365435	0	0	0	0	0.152	0	0	0.528	0.582
PARP14	IRF1	4448954	4433930	9606.ENSP00000418194	9606.ENSP00000245414	0	0	0	0	0.435	0	0	0.291	0.582
CYLD	USP15	4447722	4436378	9606.ENSP00000392025	9606.ENSP00000280377	0	0	0	0	0.062	0	0	0.573	0.582
ATRAID	PRRC2C	4451838	4441350	9606.ENSP00000484228	9606.ENSP00000343629	0	0	0	0	0	0	0	0.582	0.582
